name,id,mass,u,dragArea,reflectingArea,date,semiMajorAxis,eccentricity,inclination,rAAN,argOfPerigee,meanAnomaly,date,timediff
22TXUUWH,361,2.5,2.0,0.025,0.1,2014-08-12T12:42:40.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-03-25T05:50:04.199,8.61345544398585
J3C26ZHF,1628,1.0,2.0,0.025,0.1,2014-08-12T12:54:17.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-05-11T02:09:32.295,17.7443753122925
B2E4ZKOR,1390,4.5,2.0,0.025,0.1,2014-08-12T12:52:08.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2063-10-09T09:32:43.417,49.1563824034717
NDKXUCHE,754,5.0,2.0,0.025,0.1,2014-08-12T12:45:33.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2036-06-17T12:16:32.882,21.8457600087613
JPC1JE3V,2064,1.0,2.0,0.025,0.1,2014-08-12T12:57:44.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-05-26T09:25:10.120,28.7836163644702
HO7UMPCT,1555,2.5,2.0,0.025,0.1,2014-08-12T12:53:30.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2048-01-16T15:38:41.731,33.4298445553297
GS53P8IF,1293,5.0,2.0,0.025,0.1,2014-08-12T12:51:29.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2058-09-25T02:39:24.462,44.1186335106128
2VS1U27L,149,2.5,2.0,0.025,0.1,2014-08-12T12:41:15.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-06-25T02:56:55.719,7.86600683107798
QMQL80MA,465,2.0,2.0,0.025,0.1,2014-08-12T12:43:23.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-01-03T16:44:05.089,8.39442288342677
EK985J9M,418,4.5,2.0,0.025,0.1,2014-08-12T12:43:04.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2028-02-28T11:35:04.594,13.5444259635721
08UKEQ0I,2083,2.0,2.0,0.025,0.1,2014-08-12T12:57:52.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-03-10T16:15:48.776,51.5766921976495
C8ZM1031,727,4.0,2.0,0.025,0.1,2014-08-12T12:45:13.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-03-17T20:38:55.254,19.5952004490167
35FLT33J,62,3.5,2.0,0.025,0.1,2014-08-12T12:40:39.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-12-21T07:35:32.017,8.35609218532893
O2JMNDWE,2196,2.0,2.0,0.025,0.1,2014-08-12T12:58:36.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2068-12-22T22:06:31.099,54.3638815307638
H81ZJ942,1934,5.0,2.0,0.025,0.1,2014-08-12T12:56:52.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2110-03-17T04:01:18.198,95.5912852419968
ORODQG2U,684,2.0,2.0,0.025,0.1,2014-08-12T12:44:55.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-02-24T06:18:36.197,9.53339219833398
WH78M1X4,983,1.0,2.0,0.025,0.1,2014-08-12T12:48:32.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-05-11T23:46:35.566,8.74487498032129
K73SWDRJ,2147,4.5,2.0,0.025,0.1,2014-08-12T12:58:17.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:17.000,99.9993155232483
XHO7DEC5,963,5.0,2.0,0.025,0.1,2014-08-12T12:48:17.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-05-08T21:30:47.110,30.73848196746
IHZJI09P,360,2.0,2.0,0.025,0.1,2014-08-12T12:42:39.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-08-23T23:23:47.215,8.03028125149729
5MEJ4KGO,175,3.5,2.0,0.025,0.1,2014-08-12T12:41:25.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-05-21T11:39:45.280,8.76951614338419
EAF4SB57,48,2.5,2.0,0.025,0.1,2014-08-12T12:40:33.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-01-28T02:51:47.290,7.46079659404368
4B9CNPDV,1702,4.0,2.0,0.025,0.1,2014-08-12T12:55:00.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2076-01-30T05:57:53.607,61.466012306892
60MKWS0G,671,1.5,2.0,0.025,0.1,2014-08-12T12:44:50.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-02-13T00:54:26.846,8.5039391637063
KWESD4OM,1023,3.0,2.0,0.025,0.1,2014-08-12T12:49:07.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-06-21T00:29:47.732,20.8546376722315
XZ7W9D4V,1337,2.5,2.0,0.025,0.1,2014-08-12T12:51:47.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2042-11-12T09:37:10.982,28.2497244981074
VVMV8XKR,2111,3.0,2.0,0.025,0.1,2014-08-12T12:58:02.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2089-04-07T06:29:01.184,74.6517724525486
XASD0OAV,53,3.0,2.0,0.025,0.1,2014-08-12T12:40:35.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-08-11T16:52:41.114,7.99742636741343
2YMA08VH,743,4.5,2.0,0.025,0.1,2014-08-12T12:45:24.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-01-29T17:32:48.393,20.4658548772391
EL0XYQJS,642,5.0,2.0,0.025,0.1,2014-08-12T12:44:38.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-07-16T21:14:42.325,19.9264871968624
DAKLJZS6,1938,5.0,2.0,0.025,0.1,2014-08-12T12:56:54.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2110-03-17T04:00:37.258,95.5912852419968
TY9WUBDH,219,1.0,2.0,0.025,0.1,2014-08-12T12:41:44.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2020-04-28T18:23:44.467,5.71127401657803
669Y3ZWB,1563,3.0,2.0,0.025,0.1,2014-08-12T12:53:37.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2055-07-10T07:44:14.365,40.9070685914153
XR9C9LPH,1867,2.0,2.0,0.025,0.1,2014-08-12T12:56:26.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2055-04-07T19:45:30.193,40.6524432397654
WUQ6YS03,1989,2.5,2.0,0.025,0.1,2014-08-12T12:57:14.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2069-06-29T01:13:09.781,54.8786080480776
IDIN066P,979,1.0,2.0,0.025,0.1,2014-08-12T12:48:29.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-05-11T23:48:37.599,8.74487498032129
GKS64X17,1387,4.5,2.0,0.025,0.1,2014-08-12T12:52:07.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2063-01-18T02:00:33.209,48.4335749536267
T12V2QFE,2190,2.0,2.0,0.025,0.1,2014-08-12T12:58:34.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2068-12-22T18:03:19.697,54.3638815307638
A1X8FX0T,2030,4.5,2.0,0.025,0.1,2014-08-12T12:57:30.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2112-10-11T22:00:05.372,98.1649178285659
ZRIGT088,657,1.0,2.0,0.025,0.1,2014-08-12T12:44:44.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-01-16T23:09:54.479,7.43067961696681
7ZV86NO4,885,1.5,2.0,0.025,0.1,2014-08-12T12:47:19.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-05-22T12:36:54.487,9.77432801494897
U8P8OLBE,157,3.0,2.0,0.025,0.1,2014-08-12T12:41:18.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-12-11T15:00:01.089,8.33145102226603
SKPLXK9K,845,4.5,2.0,0.025,0.1,2014-08-12T12:46:46.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2038-04-03T19:55:13.597,23.6418270053458
IOGSRF4V,1302,1.0,2.0,0.025,0.1,2014-08-12T12:51:33.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-02-01T21:01:04.697,10.475232208738
U6DAGUMW,1316,1.5,2.0,0.025,0.1,2014-08-12T12:51:39.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-01-25T16:28:08.634,18.4562311341095
TRWW4ODP,1234,2.5,2.0,0.025,0.1,2014-08-12T12:51:06.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2037-11-16T20:17:40.949,23.2639958383813
9IWBIGHD,1707,4.5,2.0,0.025,0.1,2014-08-12T12:55:02.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2084-04-25T22:59:20.218,69.7043744909204
0YXHI75K,56,3.0,2.0,0.025,0.1,2014-08-12T12:40:36.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-07-15T03:24:58.055,7.92076497121775
BKZL14SI,505,4.0,2.0,0.025,0.1,2014-08-12T12:43:40.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2030-11-28T05:33:00.441,16.2932845985886
EXIEH7KT,624,4.0,2.0,0.025,0.1,2014-08-12T12:44:30.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-08-09T22:42:48.160,17.9935248499285
TJ14BRHE,1341,2.5,2.0,0.025,0.1,2014-08-12T12:51:49.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2042-11-12T10:03:51.286,28.2497244981074
M3CJSEG5,84,4.0,2.0,0.025,0.1,2014-08-12T12:40:47.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-05-26T12:51:25.875,8.78594358542612
56VVLWKA,797,2.5,2.0,0.025,0.1,2014-08-12T12:46:08.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2030-02-22T14:56:00.510,15.5321464506458
ASXA3NL4,1433,2.0,2.0,0.025,0.1,2014-08-12T12:52:25.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2038-10-04T20:22:03.035,24.1456018946316
DVJJSNR4,2078,2.0,2.0,0.025,0.1,2014-08-12T12:57:50.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2065-08-21T11:48:22.861,51.0236349822378
1Q9QANJS,1307,1.0,2.0,0.025,0.1,2014-08-12T12:51:35.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-10-24T21:00:02.209,10.2014415080392
E4NQE5A2,811,3.0,2.0,0.025,0.1,2014-08-12T12:46:19.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-01-05T19:17:49.967,18.4014729939698
G584HQ9X,1679,3.0,2.0,0.025,0.1,2014-08-12T12:54:46.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2061-05-26T02:29:28.544,46.7853549354196
MZ6HK23Q,1703,4.0,2.0,0.025,0.1,2014-08-12T12:55:00.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2076-05-09T00:40:06.408,61.7398030075908
A01V8TPE,412,4.5,2.0,0.025,0.1,2014-08-12T12:43:01.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2028-02-28T10:28:21.746,13.5444259635721
LAAZN7JI,1981,2.5,2.0,0.025,0.1,2014-08-12T12:57:11.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2069-06-28T21:43:52.365,54.8786080480776
K067Z4ZU,1805,4.0,2.0,0.025,0.1,2014-08-12T12:56:01.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2085-12-11T20:41:41.148,71.3334291600786
E9CCO03T,2212,3.0,2.0,0.025,0.1,2014-08-12T12:58:43.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2099-04-26T09:49:23.469,84.7026290752035
1U85XK4B,994,1.5,2.0,0.025,0.1,2014-08-12T12:48:41.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-02-14T10:57:28.312,10.5080870928219
ATE7I7EX,424,5.0,2.0,0.025,0.1,2014-08-12T12:43:06.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2031-08-17T18:16:07.431,17.0133541414266
7FJ6GWMX,724,4.0,2.0,0.025,0.1,2014-08-12T12:45:12.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-11-14T14:19:51.129,19.2584378871572
QX9X6YG2,1506,5.0,2.0,0.025,0.1,2014-08-12T12:52:54.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2075-10-08T16:01:48.170,61.1566288151023
VY2M9O0P,652,1.0,2.0,0.025,0.1,2014-08-12T12:44:42.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-02-07T22:41:42.788,7.49091357112056
101XQ9L8,1094,1.5,2.0,0.025,0.1,2014-08-12T12:49:59.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2027-02-26T18:08:03.443,12.5423519990144
4JH9HE0A,2166,1.0,2.0,0.025,0.1,2014-08-12T12:58:24.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-06-06T18:49:12.648,29.8185452131118
OOUYXS78,2154,5.0,2.0,0.025,0.1,2014-08-12T12:58:20.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2114-08-12T12:58:20.000,99.9993155232483
PB3LC5D1,372,2.5,2.0,0.025,0.1,2014-08-12T12:42:44.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-04-11T05:42:27.384,8.65999986310465
V5GILBXA,1197,1.0,2.0,0.025,0.1,2014-08-12T12:50:50.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-04-07T20:35:07.625,9.65386010664148
FMHJ81YU,1027,3.0,2.0,0.025,0.1,2014-08-12T12:49:10.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-06-21T00:26:08.273,20.8546376722315
MIM571WS,948,4.0,2.0,0.025,0.1,2014-08-12T12:48:06.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2041-01-05T08:18:51.389,26.3988993613832
6VSCMEXW,101,5.0,2.0,0.025,0.1,2014-08-12T12:40:54.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-03-17T03:58:49.796,9.59362615248773
ZPE7JC90,621,4.0,2.0,0.025,0.1,2014-08-12T12:44:29.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-11-05T03:26:44.618,18.2317227595365
KZLT3H6S,1232,2.5,2.0,0.025,0.1,2014-08-12T12:51:05.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2037-11-16T20:26:52.105,23.2639958383813
MRZ6PXPS,1753,2.0,2.0,0.025,0.1,2014-08-12T12:55:34.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2050-01-27T15:44:02.607,35.4613715545152
AFLLX9M2,1051,4.0,2.0,0.025,0.1,2014-08-12T12:49:27.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2044-02-18T14:56:31.940,29.5201133493501
AWYG1T5F,1155,4.0,2.0,0.025,0.1,2014-08-12T12:50:33.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-12-25T03:30:38.480,31.3682005790673
AGN97OY2,1764,2.0,2.0,0.025,0.1,2014-08-12T12:55:41.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2047-04-11T07:05:11.918,32.6604926863659
9HNIKZ92,1897,3.5,2.0,0.025,0.1,2014-08-12T12:56:38.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2085-02-25T00:46:19.185,70.5394361280519
OAPMKN8Z,1199,1.0,2.0,0.025,0.1,2014-08-12T12:50:51.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-04-07T20:36:56.931,9.65386010664148
R2VQ26GI,685,2.5,2.0,0.025,0.1,2014-08-12T12:44:56.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2026-03-31T01:51:27.156,11.6306289656872
D4W235AN,1749,1.5,2.0,0.025,0.1,2014-08-12T12:55:31.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-03-28T19:00:32.463,28.6248177580648
NG77PUMX,1681,3.5,2.0,0.025,0.1,2014-08-12T12:54:48.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2067-06-21T08:09:51.289,52.8552947699131
GTPN706B,1198,1.0,2.0,0.025,0.1,2014-08-12T12:50:50.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-05-02T13:06:49.508,9.72230778181619
3435AZV5,212,5.0,2.0,0.025,0.1,2014-08-12T12:41:41.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-03-12T07:59:41.384,10.5792726750036
0ZZ9NAB5,1050,4.0,2.0,0.025,0.1,2014-08-12T12:49:26.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-04-05T16:21:23.259,29.6487949786785
L3E6CS4O,1833,5.0,2.0,0.025,0.1,2014-08-12T12:56:12.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2099-12-29T13:58:30.493,85.3816300129366
85P5PROL,917,3.0,2.0,0.025,0.1,2014-08-12T12:47:43.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-11-18T14:29:43.979,19.2693895151851
67WGKF62,1636,1.5,2.0,0.025,0.1,2014-08-12T12:54:22.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2036-02-05T15:26:19.365,21.4843562838388
W6NMLIEA,528,4.5,2.0,0.025,0.1,2014-08-12T12:43:50.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-03-20T14:04:52.921,17.6047420549361
60NL9SON,2040,4.5,2.0,0.025,0.1,2014-08-12T12:57:34.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2112-10-12T00:52:34.712,98.1649178285659
M7NZTLEQ,1759,2.0,2.0,0.025,0.1,2014-08-12T12:55:38.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2050-01-27T19:19:25.482,35.4613715545152
2T9P9G4Z,1181,5.0,2.0,0.025,0.1,2014-08-12T12:50:44.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2054-12-27T02:05:12.916,40.3731767250525
V98MT1NC,1499,4.5,2.0,0.025,0.1,2014-08-12T12:52:51.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-12-06T22:31:34.838,52.3186649965434
G4KJX82K,2159,5.0,2.0,0.025,0.1,2014-08-12T12:58:22.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:22.000,99.9993155232483
EVNBFS8K,227,1.0,2.0,0.025,0.1,2014-08-12T12:41:47.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2020-04-28T18:33:35.787,5.71127401657803
TIJ0ZGH4,314,5.0,2.0,0.025,0.1,2014-08-12T12:42:21.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2027-01-19T15:55:24.603,12.4383115327488
9L3EF1R8,1742,1.5,2.0,0.025,0.1,2014-08-12T12:55:26.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2042-03-23T06:58:11.753,27.6090542584721
W35BOMBC,1862,2.0,2.0,0.025,0.1,2014-08-12T12:56:24.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2055-03-25T10:27:11.602,40.6141125416675
CCX32CMV,200,4.5,2.0,0.025,0.1,2014-08-12T12:41:35.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-06-30T19:53:10.674,9.88384429522851
3G3N7Q6B,697,3.0,2.0,0.025,0.1,2014-08-12T12:45:01.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2031-04-11T08:02:20.451,16.6601641375251
5C78S4G6,602,3.5,2.0,0.025,0.1,2014-08-12T12:44:21.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2030-04-03T07:25:37.185,15.6389248239184
RCDFDFYC,1348,3.0,2.0,0.025,0.1,2014-08-12T12:51:52.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2045-08-21T21:19:44.311,31.0259622031938
UATHOU13,293,4.0,2.0,0.025,0.1,2014-08-12T12:42:13.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-06-26T02:32:26.705,9.87015476019357
GIQPS925,209,5.0,2.0,0.025,0.1,2014-08-12T12:41:39.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-12-05T16:00:12.734,10.3164336023327
TCZS1456,813,3.0,2.0,0.025,0.1,2014-08-12T12:46:20.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-01-05T19:21:16.018,18.4014729939698
64PY18RB,1740,1.0,2.0,0.025,0.1,2014-08-12T12:55:25.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-03-15T18:00:10.130,18.590388577452
NY0KQRSB,310,4.5,2.0,0.025,0.1,2014-08-12T12:42:20.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-07-19T13:06:37.503,10.9352005859121
M35QHOF4,1752,1.5,2.0,0.025,0.1,2014-08-12T12:55:34.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2042-03-23T08:45:20.905,27.6090542584721
Y0MCP54B,1166,4.5,2.0,0.025,0.1,2014-08-12T12:50:37.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2051-06-29T13:56:36.660,36.8796073841352
BTDMFLSV,1809,4.0,2.0,0.025,0.1,2014-08-12T12:56:03.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2085-12-11T20:18:05.677,71.3334291600786
VXBCDUE7,262,2.5,2.0,0.025,0.1,2014-08-12T12:42:01.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-11-02T16:46:34.416,8.22467264899348
I4N6FYIL,309,4.5,2.0,0.025,0.1,2014-08-12T12:42:19.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2025-04-24T12:36:46.619,10.6970026763041
ZVKA45K8,1948,1.0,2.0,0.025,0.1,2014-08-12T12:56:58.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2036-03-08T11:24:29.081,21.5692314010555
236M75EU,1973,2.0,2.0,0.025,0.1,2014-08-12T12:57:08.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2058-08-29T06:07:14.612,44.0447100214241
WTWUUUOH,485,3.0,2.0,0.025,0.1,2014-08-12T12:43:32.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-09-24T05:18:57.453,10.1165663908225
HIOJJ088,1417,1.5,2.0,0.025,0.1,2014-08-12T12:52:19.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-11-11T09:16:41.922,19.2474862591292
O72DKBDM,864,5.0,2.0,0.025,0.1,2014-08-12T12:47:02.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-02-22T06:36:22.360,28.5289910128202
WUBNE997,2008,3.5,2.0,0.025,0.1,2014-08-12T12:57:22.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2092-08-30T12:39:27.803,78.0495150482214
K4BSAVFL,1287,5.0,2.0,0.025,0.1,2014-08-12T12:51:27.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2058-09-25T01:49:00.622,44.1186335106128
587TOLJU,938,4.0,2.0,0.025,0.1,2014-08-12T12:47:58.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2041-01-05T08:22:09.707,26.3988993613832
LMDXCPJ5,1586,4.0,2.0,0.025,0.1,2014-08-12T12:53:54.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-05-26T16:11:48.352,52.7868470947384
MVP5PB2P,2249,4.5,2.0,0.025,0.1,2014-08-12T12:58:57.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:58.000,99.9993155232483
R5YJM8L6,1084,1.0,2.0,0.025,0.1,2014-08-12T12:49:51.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-10-26T06:20:45.776,9.20210545048837
NKNEMZW8,384,3.0,2.0,0.025,0.1,2014-08-12T12:42:49.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-12-09T13:29:54.252,9.32531126580286
CLPJR0GZ,2257,5.0,2.0,0.025,0.1,2014-08-12T12:59:01.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:59:01.000,99.9993155232483
IG3JPWRV,2236,4.0,2.0,0.025,0.1,2014-08-12T12:58:52.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2114-08-12T12:58:53.000,99.9993155232483
WPMUA3A6,234,1.5,2.0,0.025,0.1,2014-08-12T12:41:50.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-08-18T05:14:15.274,7.01451775190456
UYN5VLUE,680,2.0,2.0,0.025,0.1,2014-08-12T12:44:54.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-02-24T06:19:57.778,9.53339219833398
EW82QN4K,670,1.5,2.0,0.025,0.1,2014-08-12T12:44:50.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-02-20T23:47:47.885,8.52584241976221
JHF8S7ZY,1738,1.0,2.0,0.025,0.1,2014-08-12T12:55:24.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-03-15T17:45:15.809,18.590388577452
6EWIPH38,1242,3.0,2.0,0.025,0.1,2014-08-12T12:51:09.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-12-16T20:38:16.577,29.3448873009028
KOGNWCVE,1652,2.0,2.0,0.025,0.1,2014-08-12T12:54:31.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-12-06T07:03:25.503,30.3168442883837
J4ENP6FU,1364,3.5,2.0,0.025,0.1,2014-08-12T12:51:58.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2052-08-28T09:12:41.455,38.0432178621053
TNA4QP3M,1881,2.5,2.0,0.025,0.1,2014-08-12T12:56:31.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2065-06-22T23:24:09.122,50.8620984688255
XY7JIIZT,886,1.5,2.0,0.025,0.1,2014-08-12T12:47:20.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-03-31T10:54:56.037,9.63195685058557
KJDS2YYO,502,3.5,2.0,0.025,0.1,2014-08-12T12:43:39.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2026-01-02T22:17:42.907,11.3924310560792
J6L46UPV,213,5.0,2.0,0.025,0.1,2014-08-12T12:41:41.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-12-05T16:01:35.298,10.3164336023327
MNWN6NIN,1386,4.5,2.0,0.025,0.1,2014-08-12T12:52:07.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2063-10-09T09:47:10.271,49.1563824034717
LOMKLAIB,31,2.0,2.0,0.025,0.1,2014-08-12T12:40:26.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-08-15T04:12:56.403,7.00630403088359
G6Q3XMZ8,242,2.0,2.0,0.025,0.1,2014-08-12T12:41:53.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-04-01T21:23:02.948,7.63602264249095
F4HRJK5X,205,5.0,2.0,0.025,0.1,2014-08-12T12:41:37.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-12-05T15:58:17.142,10.3164336023327
